DATE,PRODUCT_ID,PRODUCT_NAME,FORCASTED_SALES,ACTUAL_SALES,,Accuracy
09-05-2015,199,PARTS,54,85,-31,-57%
20-02-2016,57521,HOUSTON14CTO,64,54,10,16%
22-05-2017,55757,MAPLEM14BDWBTX,75,61,14,19%
31-10-2015,61590,DINO2BTX,40,64,-24,-60%
08-01-2015,52370,SALADO 14,49,77,-28,-57%
01-01-2016,61341,MIRAMAR 17,49,59,-10,-20%
09-03-2015,56746,MARBLE FALLS15BTX,29,84,-55,-190%
15-01-2016,62907,BEAVERCREEK14BTX,64,50,14,22%
09-06-2015,63256,COTTONWOODSKLBTX,40,33,7,18%
16-07-2015,57494,GOLIADMLK12BTXE,88,78,10,11%
20-01-2016,52370,SALADO 14,30,36,-6,-20%
13-12-2017,61590,DINO2BTX,54,45,9,17%
28-05-2016,62853,PARKCITY14BTX,37,14,23,62%
25-04-2016,59379,IRIS14BSWBTX,58,28,30,52%
16-12-2016,57494,GOLIADMLK12BTXE,24,67,-43,-179%
20-12-2016,199,PARTS,35,7,28,80%
23-03-2016,62907,BEAVERCREEK14BTX,45,35,10,22%
04-12-2015,62880,LOVELAND15SCTO,46,46,0,0%
21-12-2017,62907,BEAVERCREEK14BTX,90,81,9,10%
23-10-2016,62905,BEAVERCREEK12CTO,28,16,12,43%
01-05-2015,61341,MIRAMAR 17,38,37,1,3%
11-05-2016,53301,DIESEL15GREYFED,69,12,57,83%
04-09-2017,61590,DINO2BTX,41,12,29,71%
05-05-2017,473,NON_TIED_PERIPHERALS,48,76,-28,-58%
22-03-2015,32577,CLOVER,10,39,-29,-290%
31-01-2017,76933,PR51250DIESEL17,79,24,55,70%
24-03-2017,61173,JASBSW20BTX,65,44,21,32%
01-07-2015,62907,BEAVERCREEK14BTX,63,86,-23,-37%
30-07-2015,66803,SOMERSETBTX,19,27,-8,-42%
02-06-2015,199,PARTS,15,5,10,67%
28-01-2017,57283,COTTONWOODBDWBTX,90,1,89,99%
26-01-2017,62850,PARKCITY12BTX,57,4,53,93%
31-05-2016,62879,LOVELAND15BBTX,35,51,-16,-46%
15-05-2015,57283,COTTONWOODBDWBTX,94,71,23,24%
08-02-2016,62853,PARKCITY14BTX,80,68,12,15%
31-07-2017,74521,PR49604ERIKSNATG,80,65,15,19%
07-03-2016,57525,HOUSTON15BTX,68,29,39,57%
19-02-2016,60146,TULIP14BDWBTX,17,21,-4,-24%
11-05-2016,57494,GOLIADMLK12BTXE,66,48,18,27%
02-01-2015,62853,PARKCITY14BTX,64,49,15,23%
18-01-2017,57527,HOUSTON15CTO,16,32,-16,-100%
14-11-2016,63394,ECHO 13 MLK BTX,8,89,-81,-1013%
28-02-2017,61590,DINO2BTX,65,78,-13,-20%
10-02-2015,61239,REDWOODMLKBSWBTX,18,13,5,28%
01-07-2017,62853,PARKCITY14BTX,12,83,-71,-592%
08-03-2015,32577,CLOVER,44,66,-22,-50%
25-08-2016,53850,DIESEL15CTO,48,32,16,33%
08-11-2016,62851,PARKCITY12CTO,59,22,37,63%
29-11-2017,61949,LIVINGSTONECTO,17,10,7,41%
12-12-2016,60705,VANGOGH15BDWBTX,27,24,3,11%
04-07-2017,199,PARTS,17,89,-72,-424%
26-10-2015,70901,ROCKET11BSWBTX,71,77,-6,-8%
19-11-2015,199,PARTS,40,51,-11,-28%
07-07-2016,32577,CLOVER,69,62,7,10%
07-08-2015,57283,COTTONWOODBDWBTX,24,65,-41,-171%
04-02-2016,52370,SALADO 14,46,43,3,7%
15-07-2015,63394,ECHO 13 MLK BTX,56,12,44,79%
13-12-2015,68338,ROUND ROCKMLKCTO,22,59,-37,-168%
10-04-2017,62879,LOVELAND15BBTX,71,35,36,51%
10-06-2017,65308,BLACKWELLT4BTX,25,40,-15,-60%
01-10-2017,62884,LOVELAND15SBTX,35,62,-27,-77%
20-06-2016,57519,HOUSTON14BTX,64,28,36,56%
11-07-2016,60706,VANGOGH14SKLBTX,59,88,-29,-49%
24-10-2017,62884,LOVELAND15SBTX,21,6,15,71%
25-09-2017,55724,CEDAR14HSWBTX,71,76,-5,-7%
09-12-2017,52370,SALADO 14,98,44,54,55%
01-03-2017,60705,VANGOGH15BDWBTX,2,30,-28,-1400%
29-01-2015,60148,TULIP17BDWBTX,3,12,-9,-300%
22-11-2015,199,PARTS,32,42,-10,-31%
07-11-2016,61341,MIRAMAR 17,83,58,25,30%
26-09-2017,32577,CLOVER,74,65,9,12%
02-02-2015,199,PARTS,48,2,46,96%
16-08-2017,62850,PARKCITY12BTX,65,30,35,54%
16-08-2015,65308,BLACKWELLT4BTX,83,86,-3,-4%
01-12-2015,56745,MARBLE FALLS15CTO,89,92,-3,-3%
26-04-2015,61949,LIVINGSTONECTO,78,52,26,33%
22-05-2015,199,PARTS,75,40,35,47%
17-01-2016,62908,BEAVERCREEK14CTO,4,68,-64,-1600%
24-10-2017,58167,ECHO 17 CTO,55,84,-29,-53%
06-06-2016,65308,BLACKWELLT4BTX,94,20,74,79%
12-12-2015,72810,PR48900CRESBUTEO,51,61,-10,-20%
06-11-2015,199,PARTS,40,1,39,98%
21-02-2017,57190,ERIKSSON14BTX,26,32,-6,-23%
09-06-2015,199,PARTS,13,66,-53,-408%
15-08-2016,199,PARTS,37,83,-46,-124%
23-06-2016,62907,BEAVERCREEK14BTX,6,67,-61,-1017%
30-06-2016,62884,LOVELAND15SBTX,83,65,18,22%
23-12-2015,59794,EAGLEPEAKBTX,82,75,7,9%
01-12-2015,52333,SALADO15BTX,96,10,86,90%
01-04-2017,62853,PARKCITY14BTX,15,90,-75,-500%
22-07-2015,60153,TULIP15AMDBTX,88,87,1,1%
05-03-2017,61239,REDWOODMLKBSWBTX,12,38,-26,-217%
24-06-2016,52333,SALADO15BTX,26,4,22,85%
20-09-2015,76871,PR51088JEFFERSON,26,48,-22,-85%
08-10-2017,60706,VANGOGH14SKLBTX,26,79,-53,-204%
15-01-2016,51433,VIKING CTO,71,5,66,93%
30-05-2015,62850,PARKCITY12BTX,90,92,-2,-2%
07-04-2017,56745,MARBLE FALLS15CTO,15,38,-23,-153%
14-10-2015,60813,BERLINETTABTX,31,23,8,26%
09-10-2017,52332,SALADO14BTX,84,1,83,99%
10-11-2016,72810,PR48900CRESBUTEO,72,47,25,35%
13-01-2016,199,PARTS,52,16,36,69%
23-10-2015,61333,BERLINETTA P,56,81,-25,-45%
21-07-2016,62853,PARKCITY14BTX,2,60,-58,-2900%
17-09-2017,65308,BLACKWELLT4BTX,98,55,43,44%
30-11-2016,199,PARTS,74,2,72,97%
08-10-2015,60707,VANGOGH15SKLBTX,58,20,38,66%
03-02-2016,199,PARTS,93,93,0,0%
16-07-2017,62856,PARKCITY15BTX,28,44,-16,-57%
29-07-2015,199,PARTS,54,27,27,50%
20-09-2015,68337,ROUND ROCKMLKBTX,51,3,48,94%
02-10-2016,60705,VANGOGH15BDWBTX,78,49,29,37%
05-01-2015,60704,VANGOGH14BDWBTX,86,18,68,79%
01-09-2016,57617,CRESTED BUTTECTO,43,16,27,63%
01-08-2016,60147,TULIP15BDWBTX,82,43,39,48%
04-02-2015,60150,TULIP15SKLBTX,9,87,-78,-867%
22-01-2016,52371,SALADO 15,80,19,61,76%
23-10-2016,199,PARTS,52,5,47,90%
12-01-2016,60147,TULIP15BDWBTX,57,33,24,42%
28-05-2017,60150,TULIP15SKLBTX,5,51,-46,-920%
15-03-2015,57368,FIGTREECTO,94,84,10,11%
21-10-2015,60147,TULIP15BDWBTX,75,57,18,24%
27-01-2017,70524,PRGOLIADMLK123,48,81,-33,-69%
04-09-2016,62877,LOVELAND14BBTX,39,90,-51,-131%
27-03-2017,59379,IRIS14BSWBTX,51,2,49,96%
03-12-2016,199,PARTS,97,61,36,37%
13-12-2015,69923,CELTICBTX,25,73,-48,-192%
25-10-2016,65308,BLACKWELLT4BTX,68,76,-8,-12%
05-07-2016,199,PARTS,79,91,-12,-15%
15-04-2016,57617,CRESTED BUTTECTO,24,27,-3,-13%
20-05-2015,60813,BERLINETTABTX,48,49,-1,-2%
24-10-2017,52332,SALADO14BTX,81,86,-5,-6%
12-12-2016,62881,LOVELAND14SBTX,72,30,42,58%
26-12-2017,60147,TULIP15BDWBTX,59,41,18,31%
16-09-2016,60147,TULIP15BDWBTX,93,19,74,80%
18-05-2016,199,PARTS,71,93,-22,-31%
31-03-2016,62881,LOVELAND14SBTX,70,54,16,23%
17-04-2015,62850,PARKCITY12BTX,21,18,3,14%
20-02-2016,57527,HOUSTON15CTO,84,56,28,33%
07-02-2016,62881,LOVELAND14SBTX,9,90,-81,-900%
13-05-2015,57190,ERIKSSON14BTX,87,83,4,5%
21-10-2017,62853,PARKCITY14BTX,14,33,-19,-136%
23-03-2016,52332,SALADO14BTX,72,65,7,10%
02-11-2016,60147,TULIP15BDWBTX,98,86,12,12%
03-09-2017,62881,LOVELAND14SBTX,25,20,5,20%
04-11-2016,85189,PR56174PLANOM,12,6,6,50%
10-04-2017,55725,CEDAR15HSWBTX,44,20,24,55%
26-09-2015,199,PARTS,27,57,-30,-111%
03-08-2015,54983,ROUND ROCK,94,57,37,39%
05-08-2017,57190,ERIKSSON14BTX,46,84,-38,-83%
31-03-2016,62881,LOVELAND14SBTX,15,75,-60,-400%
14-12-2015,69923,CELTICBTX,98,11,87,89%
27-04-2016,57190,ERIKSSON14BTX,40,24,16,40%
19-10-2016,57499,GOLIADMLK14BTXE,44,75,-31,-70%
21-05-2015,53301,DIESEL15GREYFED,15,47,-32,-213%
09-07-2017,71168,PR47566GOL14MLKO,87,96,-9,-10%
07-09-2017,62882,LOVELAND14SCTO,46,93,-47,-102%
16-07-2016,55725,CEDAR15HSWBTX,9,28,-19,-211%
23-09-2016,60147,TULIP15BDWBTX,59,29,30,51%
20-01-2016,75368,PR50405RNDROCK,43,62,-19,-44%
25-11-2015,60706,VANGOGH14SKLBTX,65,76,-11,-17%
29-05-2016,57515,HOUSTON12CTO,21,14,7,33%
28-01-2015,62853,PARKCITY14BTX,64,45,19,30%
09-07-2015,57616,CRESTED BUTTEBTX,58,81,-23,-40%
27-03-2017,60147,TULIP15BDWBTX,100,90,10,10%
13-05-2015,52332,SALADO14BTX,48,46,2,4%
24-09-2017,70901,ROCKET11BSWBTX,16,40,-24,-150%
27-04-2017,56743,MARBLE FALLS14CTO,39,4,35,90%
22-04-2016,62878,LOVELAND14BCTO,18,7,11,61%
25-08-2017,60147,TULIP15BDWBTX,73,17,56,77%
09-06-2016,63256,COTTONWOODSKLBTX,99,35,64,65%
02-10-2016,57616,CRESTED BUTTEBTX,79,18,61,77%
08-10-2015,199,PARTS,21,21,0,0%
24-07-2016,62853,PARKCITY14BTX,53,87,-34,-64%
11-08-2016,60148,TULIP17BDWBTX,18,64,-46,-256%
31-12-2015,56745,MARBLE FALLS15CTO,75,6,69,92%
21-11-2015,57616,CRESTED BUTTEBTX,24,75,-51,-213%
13-07-2016,62878,LOVELAND14BCTO,89,77,12,13%
22-01-2017,64248,JAYTONBTX,65,81,-16,-25%
09-05-2015,62881,LOVELAND14SBTX,54,65,-11,-20%
31-07-2015,59384,IRIS15BDWBTX,62,77,-15,-24%
09-09-2016,60706,VANGOGH14SKLBTX,23,9,14,61%
24-04-2015,199,PARTS,49,27,22,45%
18-11-2017,57379,JEFFERSONBTX,67,32,35,52%
17-07-2015,199,PARTS,70,79,-9,-13%
18-08-2017,70901,ROCKET11BSWBTX,35,65,-30,-86%
18-07-2016,59383,IRIS15BSWBTX,25,85,-60,-240%
27-07-2017,60147,TULIP15BDWBTX,16,53,-37,-231%
13-03-2017,57527,HOUSTON15CTO,91,48,43,47%
21-01-2017,62856,PARKCITY15BTX,62,52,10,16%
01-07-2016,60147,TULIP15BDWBTX,41,35,6,15%
03-07-2015,68337,ROUND ROCKMLKBTX,86,2,84,98%
08-05-2015,76926,PR51307DIESEL17,28,14,14,50%
23-07-2015,70901,ROCKET11BSWBTX,39,99,-60,-154%
19-11-2017,57191,ERIKSSON14CTO,53,46,7,13%
20-08-2017,62877,LOVELAND14BBTX,17,58,-41,-241%
04-07-2017,83950,PR55357GO14MLKOE,72,47,25,35%
05-05-2017,62853,PARKCITY14BTX,63,19,44,70%
17-02-2016,57379,JEFFERSONBTX,84,12,72,86%
01-03-2015,61590,DINO2BTX,92,39,53,58%
11-06-2015,57515,HOUSTON12CTO,23,92,-69,-300%
07-10-2016,52371,SALADO 15,32,43,-11,-34%
22-08-2016,52332,SALADO14BTX,85,54,31,36%
15-10-2016,57616,CRESTED BUTTEBTX,56,69,-13,-23%
21-01-2017,70901,ROCKET11BSWBTX,36,20,16,44%
07-08-2017,57379,JEFFERSONBTX,3,58,-55,-1833%
10-06-2015,55725,CEDAR15HSWBTX,42,92,-50,-119%
28-10-2016,59384,IRIS15BDWBTX,5,87,-82,-1640%
06-04-2017,57637,FOXGLOVEBTX,43,60,-17,-40%
01-11-2016,57519,HOUSTON14BTX,20,34,-14,-70%
01-07-2015,57616,CRESTED BUTTEBTX,37,80,-43,-116%
18-04-2015,60706,VANGOGH14SKLBTX,72,18,54,75%
11-07-2015,59515,BELMONTBTX,19,5,14,74%
19-02-2016,60147,TULIP15BDWBTX,61,28,33,54%
07-03-2017,57497,GOLIADMLK14CTOE,25,45,-20,-80%
08-09-2015,70901,ROCKET11BSWBTX,59,81,-22,-37%
01-10-2017,64250,JAYTONSECUREBTX,71,27,44,62%
14-12-2016,60148,TULIP17BDWBTX,27,53,-26,-96%
11-03-2017,62884,LOVELAND15SBTX,86,2,84,98%
21-08-2016,53301,DIESEL15GREYFED,52,27,25,48%
25-11-2015,60812,VENENOBTX,93,76,17,18%
20-02-2016,52371,SALADO 15,59,94,-35,-59%
17-12-2016,60148,TULIP17BDWBTX,48,90,-42,-88%
22-01-2015,54983,ROUND ROCK,36,32,4,11%
10-01-2015,60706,VANGOGH14SKLBTX,60,18,42,70%
08-03-2017,57616,CRESTED BUTTEBTX,90,59,31,34%
24-03-2016,57519,HOUSTON14BTX,35,100,-65,-186%
03-07-2017,61339,MIRAMAR 15,72,16,56,78%
27-03-2015,60147,TULIP15BDWBTX,7,86,-79,-1129%
11-01-2015,55724,CEDAR14HSWBTX,71,77,-6,-8%
10-10-2016,73525,PR49293PLANOM,57,3,54,95%
17-11-2017,57525,HOUSTON15BTX,73,65,8,11%
21-04-2015,60147,TULIP15BDWBTX,57,68,-11,-19%
30-12-2016,62884,LOVELAND15SBTX,31,56,-25,-81%
01-01-2016,57616,CRESTED BUTTEBTX,28,55,-27,-96%
17-12-2016,60706,VANGOGH14SKLBTX,23,98,-75,-326%
27-06-2015,56744,MARBLE FALLS14BTX,18,72,-54,-300%
06-10-2017,57520,HOUSTON14CTOE,56,79,-23,-41%
30-06-2015,70901,ROCKET11BSWBTX,74,26,48,65%
08-10-2016,57616,CRESTED BUTTEBTX,11,66,-55,-500%
23-06-2016,60707,VANGOGH15SKLBTX,48,36,12,25%
21-01-2015,62904,BEAVERCREEK12BTX,61,60,1,2%
18-01-2015,57520,HOUSTON14CTOE,77,20,57,74%
21-01-2015,62883,LOVELAND15BCTO,39,90,-51,-131%
13-08-2016,62881,LOVELAND14SBTX,35,8,27,77%
22-04-2017,199,PARTS,87,59,28,32%
26-08-2017,57521,HOUSTON14CTO,64,89,-25,-39%
01-05-2015,68337,ROUND ROCKMLKBTX,4,47,-43,-1075%
26-05-2016,81907,PR47129LOVELNS14,49,73,-24,-49%
29-10-2017,62904,BEAVERCREEK12BTX,59,44,15,25%
19-03-2016,75570,PR50510DIESEL17,79,13,66,84%
16-09-2015,61341,MIRAMAR 17,79,1,78,99%
12-06-2015,199,PARTS,96,93,3,3%
18-10-2017,199,PARTS,1,15,-14,-1400%
19-12-2017,62908,BEAVERCREEK14CTO,11,15,-4,-36%
21-11-2016,63886,PANDORA15SKLBTX,90,74,16,18%
25-10-2016,61333,BERLINETTA P,35,26,9,26%
01-05-2016,60153,TULIP15AMDBTX,83,18,65,78%
06-09-2017,57519,HOUSTON14BTX,71,9,62,87%
13-10-2016,59384,IRIS15BDWBTX,82,64,18,22%
27-11-2015,60153,TULIP15AMDBTX,92,93,-1,-1%
11-09-2016,57616,CRESTED BUTTEBTX,97,52,45,46%
01-05-2017,53781,LATITUDE OAK15BTX,99,52,47,47%
01-04-2016,63253,REDWOODSKLBTX,47,74,-27,-57%
27-12-2016,199,PARTS,55,45,10,18%
31-03-2016,59860,SILVERTONBTX,51,6,45,88%
30-09-2016,56553,BRADLEYBDWBTX,86,71,15,17%
22-07-2017,60153,TULIP15AMDBTX,39,85,-46,-118%
01-10-2016,57519,HOUSTON14BTX,43,53,-10,-23%
29-12-2016,52333,SALADO15BTX,9,37,-28,-311%
13-09-2017,199,PARTS,6,73,-67,-1117%
31-07-2017,56151,MAGELLAN14CTO,73,77,-4,-5%
26-05-2017,62904,BEAVERCREEK12BTX,71,55,16,23%
06-06-2015,60150,TULIP15SKLBTX,22,94,-72,-327%
20-09-2016,59515,BELMONTBTX,13,9,4,31%
28-06-2015,60147,TULIP15BDWBTX,37,12,25,68%
09-03-2016,56743,MARBLE FALLS14CTO,73,12,61,84%
20-07-2017,62904,BEAVERCREEK12BTX,29,86,-57,-197%
28-10-2015,60150,TULIP15SKLBTX,87,8,79,91%
27-01-2017,60706,VANGOGH14SKLBTX,36,51,-15,-42%
23-04-2015,60153,TULIP15AMDBTX,65,95,-30,-46%
06-04-2015,68338,ROUND ROCKMLKCTO,37,64,-27,-73%
31-07-2016,62904,BEAVERCREEK12BTX,89,45,44,49%
02-11-2016,62904,BEAVERCREEK12BTX,44,72,-28,-64%
08-05-2015,73785,PR49455MARFALS14,22,25,-3,-14%
06-08-2015,62904,BEAVERCREEK12BTX,28,33,-5,-18%
27-09-2016,62904,BEAVERCREEK12BTX,38,15,23,61%
12-05-2016,67988,PR45972CRESBUTEA,6,95,-89,-1483%
30-06-2016,57494,GOLIADMLK12BTXE,73,31,42,58%
11-11-2015,68337,ROUND ROCKMLKBTX,79,2,77,97%
22-08-2015,62904,BEAVERCREEK12BTX,27,81,-54,-200%
07-01-2017,62904,BEAVERCREEK12BTX,43,39,4,9%
11-08-2017,63276,MAPLE15SKLBTX,70,46,24,34%
25-05-2017,74192,DRAXSKLYBTX,80,23,57,71%
21-02-2015,60148,TULIP17BDWBTX,54,25,29,54%
16-10-2017,53512,GOLIAD 14,71,34,37,52%
23-05-2016,63256,COTTONWOODSKLBTX,88,48,40,45%
03-03-2017,69925,CELTICCTO,29,49,-20,-69%
04-03-2016,59860,SILVERTONBTX,76,6,70,92%
12-01-2017,62904,BEAVERCREEK12BTX,60,68,-8,-13%
09-03-2015,53781,LATITUDE OAK15BTX,51,3,48,94%
18-04-2016,74124,PR49703ERIKSNATG,35,5,30,86%
14-07-2016,199,PARTS,62,79,-17,-27%
24-02-2016,53777,LATITUDE OAK14BTX,2,72,-70,-3500%
27-04-2016,199,PARTS,60,96,-36,-60%
21-03-2017,199,PARTS,47,93,-46,-98%
11-04-2015,199,PARTS,42,67,-25,-60%
14-08-2016,62904,BEAVERCREEK12BTX,24,49,-25,-104%
13-12-2016,63255,COTTONWOODBSKLBTX,19,39,-20,-105%
06-03-2016,60150,TULIP15SKLBTX,70,69,1,1%
13-02-2015,62904,BEAVERCREEK12BTX,83,71,12,14%
11-03-2016,60150,TULIP15SKLBTX,62,51,11,18%
11-03-2015,54142,TESTAROSSA P,40,40,0,0%
29-09-2015,62854,PARKCITY14CTO,75,3,72,96%
10-08-2015,60151,TULIP17SKLBTX,16,50,-34,-213%
06-05-2015,62907,BEAVERCREEK14BTX,89,23,66,74%
31-03-2017,64248,JAYTONBTX,26,43,-17,-65%
06-05-2017,60825,BOLDPEAK2,31,69,-38,-123%
06-08-2015,60812,VENENOBTX,78,45,33,42%
03-07-2017,63886,PANDORA15SKLBTX,1,94,-93,-9300%
19-12-2016,60150,TULIP15SKLBTX,53,34,19,36%
01-08-2015,199,PARTS,61,8,53,87%
13-01-2017,32577,CLOVER,83,97,-14,-17%
25-09-2016,59383,IRIS15BSWBTX,49,11,38,78%
09-07-2016,60150,TULIP15SKLBTX,49,63,-14,-29%
04-09-2015,63256,COTTONWOODSKLBTX,96,87,9,9%
28-10-2016,62883,LOVELAND15BCTO,71,78,-7,-10%
04-02-2017,62891,LOVELAND15FSBTX,53,57,-4,-8%
25-07-2017,62907,BEAVERCREEK14BTX,23,26,-3,-13%
02-03-2016,199,PARTS,88,97,-9,-10%
15-07-2016,199,PARTS,83,79,4,5%
08-05-2015,57190,ERIKSSON14BTX,76,38,38,50%
05-04-2015,60150,TULIP15SKLBTX,45,65,-20,-44%
03-11-2015,53510,GOLIAD 12,96,76,20,21%
30-12-2015,80401,PR53266MIRMAR15O,97,100,-3,-3%
26-01-2016,53779,LATITUDE OAK15,84,74,10,12%
03-08-2016,60150,TULIP15SKLBTX,88,46,42,48%
22-04-2016,1431,POWEREDGE,10,40,-30,-300%
17-09-2016,57495,GOLIADMLK12CTOE,84,13,71,85%
26-12-2017,60153,TULIP15AMDBTX,40,79,-39,-98%
05-07-2015,62905,BEAVERCREEK12CTO,26,20,6,23%
07-04-2016,59379,IRIS14BSWBTX,33,61,-28,-85%
28-08-2015,199,PARTS,86,64,22,26%
25-08-2017,60705,VANGOGH15BDWBTX,99,72,27,27%
17-07-2017,56151,MAGELLAN14CTO,44,38,6,14%
12-06-2015,69925,CELTICCTO,18,9,9,50%
14-03-2015,66803,SOMERSETBTX,9,14,-5,-56%
01-11-2015,60705,VANGOGH15BDWBTX,22,81,-59,-268%
27-02-2016,57515,HOUSTON12CTO,55,13,42,76%
11-01-2016,60705,VANGOGH15BDWBTX,1,33,-32,-3200%
26-04-2016,199,PARTS,11,93,-82,-745%
17-06-2015,60705,VANGOGH15BDWBTX,35,55,-20,-57%
12-08-2016,199,PARTS,42,72,-30,-71%
16-06-2015,62879,LOVELAND15BBTX,9,29,-20,-222%
15-04-2017,53850,DIESEL15CTO,31,90,-59,-190%
26-08-2017,62854,PARKCITY14CTO,14,33,-19,-136%
23-01-2017,62884,LOVELAND15SBTX,6,86,-80,-1333%
05-06-2015,1431,POWEREDGE,69,65,4,6%
11-10-2015,62856,PARKCITY15BTX,21,36,-15,-71%
07-03-2015,57513,HOUSTON12BTX,87,4,83,95%
30-09-2017,59380,IRIS14BDWBTX,72,64,8,11%
26-03-2015,62907,BEAVERCREEK14BTX,31,56,-25,-81%
25-11-2017,63095,MERIDIANBTX,48,92,-44,-92%
06-02-2017,62907,BEAVERCREEK14BTX,64,81,-17,-27%
25-10-2017,52332,SALADO14BTX,34,72,-38,-112%
27-08-2015,63886,PANDORA15SKLBTX,48,52,-4,-8%
25-12-2016,63886,PANDORA15SKLBTX,51,35,16,31%
26-07-2017,62853,PARKCITY14BTX,93,19,74,80%
22-12-2016,60153,TULIP15AMDBTX,85,26,59,69%
15-01-2016,62904,BEAVERCREEK12BTX,63,88,-25,-40%
12-06-2017,62907,BEAVERCREEK14BTX,42,43,-1,-2%
06-12-2017,199,PARTS,56,84,-28,-50%
03-11-2017,199,PARTS,53,39,14,26%
21-04-2017,45817,PARTS-SERVICE,40,41,-1,-3%
11-07-2015,63399,ECHO 17 MLK CTO,68,73,-5,-7%
16-08-2016,57453,JANUS15HSWBTX,40,34,6,15%
23-04-2016,52332,SALADO14BTX,45,19,26,58%
13-10-2017,60705,VANGOGH15BDWBTX,64,90,-26,-41%
29-09-2016,63255,COTTONWOODBSKLBTX,77,41,36,47%
23-07-2015,62907,BEAVERCREEK14BTX,87,43,44,51%
23-08-2017,63095,MERIDIANBTX,47,80,-33,-70%
24-02-2017,60704,VANGOGH14BDWBTX,35,94,-59,-169%
11-06-2017,62907,BEAVERCREEK14BTX,35,40,-5,-14%
28-02-2017,53291,DIESEL 15,26,38,-12,-46%
06-08-2017,62883,LOVELAND15BCTO,83,6,77,93%
13-03-2015,62911,BEAVERCREEK12FCTO,63,93,-30,-48%
01-03-2016,199,PARTS,24,82,-58,-242%
21-03-2017,55725,CEDAR15HSWBTX,52,78,-26,-50%
11-03-2017,77346,PR51415SALADO14,39,84,-45,-115%
26-06-2016,67623,MONET14SKLBTX,2,9,-7,-350%
01-05-2017,62850,PARKCITY12BTX,65,50,15,23%
29-05-2015,63253,REDWOODSKLBTX,18,9,9,50%
21-12-2015,63253,REDWOODSKLBTX,41,2,39,95%
17-11-2015,85743,PR56508PLANOB,34,67,-33,-97%
03-07-2017,199,PARTS,2,61,-59,-2950%
07-06-2015,62907,BEAVERCREEK14BTX,43,55,-12,-28%
07-04-2016,67623,MONET14SKLBTX,25,22,3,12%
31-07-2016,60147,TULIP15BDWBTX,84,76,8,10%
22-02-2017,59380,IRIS14BDWBTX,70,39,31,44%
13-12-2017,62856,PARKCITY15BTX,35,65,-30,-86%
09-11-2017,65308,BLACKWELLT4BTX,58,22,36,62%
01-12-2017,59384,IRIS15BDWBTX,96,2,94,98%
05-05-2017,57379,JEFFERSONBTX,71,1,70,99%
14-12-2017,67623,MONET14SKLBTX,63,55,8,13%
25-10-2016,57283,COTTONWOODBDWBTX,18,95,-77,-428%
21-05-2017,57527,HOUSTON15CTO,98,78,20,20%
18-03-2016,199,PARTS,54,93,-39,-72%
17-07-2016,57191,ERIKSSON14CTO,40,26,14,35%
15-03-2017,60705,VANGOGH15BDWBTX,87,100,-13,-15%
03-09-2016,62907,BEAVERCREEK14BTX,15,23,-8,-53%
01-12-2016,57521,HOUSTON14CTO,1,22,-21,-2100%
01-06-2015,62853,PARKCITY14BTX,61,47,14,23%
10-08-2015,55725,CEDAR15HSWBTX,35,69,-34,-97%
25-04-2017,53291,DIESEL 15,46,57,-11,-24%
16-12-2017,57523,HOUSTON14TAA,54,17,37,69%
27-03-2015,62851,PARKCITY12CTO,66,1,65,98%
28-06-2017,61341,MIRAMAR 17,63,48,15,24%
14-05-2016,63039,PARKCITY-P15CTO,42,64,-22,-52%
02-09-2015,77831,PR45417HOUSTON14,67,55,12,18%
13-01-2016,62856,PARKCITY15BTX,9,4,5,56%
10-06-2017,60706,VANGOGH14SKLBTX,79,60,19,24%
03-08-2015,62856,PARKCITY15BTX,55,25,30,55%
25-02-2016,68337,ROUND ROCKMLKBTX,30,73,-43,-143%
30-05-2015,62907,BEAVERCREEK14BTX,50,58,-8,-16%
03-03-2015,62856,PARKCITY15BTX,1,27,-26,-2600%
08-11-2017,68337,ROUND ROCKMLKBTX,90,21,69,77%
25-01-2017,199,PARTS,70,64,6,9%
27-07-2017,52370,SALADO 14,79,11,68,86%
26-06-2017,60151,TULIP17SKLBTX,54,21,33,61%
02-12-2017,60151,TULIP17SKLBTX,16,20,-4,-25%
04-06-2016,70901,ROCKET11BSWBTX,52,38,14,27%
09-03-2017,67623,MONET14SKLBTX,66,67,-1,-2%
14-09-2015,67623,MONET14SKLBTX,74,63,11,15%
26-09-2015,60151,TULIP17SKLBTX,77,69,8,10%
12-12-2016,60812,VENENOBTX,11,82,-71,-645%
13-09-2017,62857,PARKCITY15CTO,73,26,47,64%
24-12-2015,55725,CEDAR15HSWBTX,59,59,0,0%
31-08-2017,62907,BEAVERCREEK14BTX,69,37,32,46%
07-06-2016,60707,VANGOGH15SKLBTX,1,26,-25,-2500%
23-10-2016,62882,LOVELAND14SCTO,23,61,-38,-165%
13-03-2016,60147,TULIP15BDWBTX,47,49,-2,-4%
10-11-2016,69923,CELTICBTX,96,35,61,64%
30-05-2017,62856,PARKCITY15BTX,59,33,26,44%
27-12-2017,63256,COTTONWOODSKLBTX,41,71,-30,-73%
18-01-2016,62907,BEAVERCREEK14BTX,64,71,-7,-11%
29-03-2016,199,PARTS,35,73,-38,-109%
26-11-2015,63886,PANDORA15SKLBTX,95,79,16,17%
20-04-2015,199,PARTS,14,12,2,14%
